"block","mprec","pct_block"
"060971543071050","0500263",1
"060971543081012","0500263",1
"060971543081015","0500263",1
"060971543081000","0500263",0.470962
"060971543081004","0500263",1
"060971543081008","0500263",1
"060971543071000","0500263",1
"060971543081003","0500263",1
"060971543081014","0500263",1
"060971543081002","0500263",0.998206
"060971543081013","0500263",1
"060971543041088","0500262",1
"060971540001016","0500262",0.100787
"060971543041089","0500262",1
"060971543041093","0500262",0.945176
"060971543041087","0500262",1
"060971540002031","0500262",0.017629
"060971543041094","0500262",1
"060971540002030","0500262",0.754468
"060971543041095","0500262",0.000001
"060971543041092","0500262",0.617488
"060971543041017","0500265",0.003082
"060971543081006","0500265",0.998454
"060971543081005","0500265",1
"060971543081007","0500265",0.229132
"060971543041026","0500265",0.085621
"060971543041028","0500265",1
"060971543041102","0500265",0.855613
"060971543041067","0500265",0.713837
"060971543041070","0500265",0.041306
"060971543041069","0500265",0.121111
"060971543071006","0500265",0.801780
"060971543041104","0500265",1
"060971543071003","0500265",0.274491
"060971543041077","0500265",0.000006
"060971543041061","0500265",1
"060971543041170","0500265",1
"060971543041118","0500265",1
"060971543041117","0500265",0.000010
"060971543041119","0500265",0.986776
"060971543041068","0500265",1
"060971543081000","0500265",0.528731
"060971543041027","0500265",0.052274
"060971543041160","0500265",0.000007
"060971543041157","0500265",0.000203
"060971543041155","0500265",0.000001
"060971543041103","0500265",1
"060971543041064","0500265",1
"060971543041107","0500265",1
"060971543041101","0500265",1
"060971543041106","0500265",1
"060971543041161","0500265",1
"060971543041108","0500265",0.000019
"060971543041159","0500265",0.000002
"060971543041074","0500265",1
"060971543041169","0500265",1
"060971543041076","0500265",1
"060971543041168","0500265",1
"060971543071020","0500265",0.000001
"060971543071011","0500265",0.905789
"060971543071012","0500265",0.000001
"060971543071010","0500265",1
"060971543071005","0500265",1
"060971543041098","0500265",0.000516
"060971543041105","0500265",0.999873
"060971543041063","0500265",1
"060971543041062","0500265",1
"060971543041100","0500265",1
"060971543041120","0500265",1
"060971543041075","0500265",1
"060971543041160","0500264",1
"060971543041109","0500264",1
"060971543041158","0500264",1
"060971543041156","0500264",1
"060971543041157","0500264",1
"060971543041155","0500264",1
"060971543041103","0500264",0.000003
"060971543041161","0500264",0.000006
"060971543041108","0500264",1
"060971543041159","0500264",1
"060971543041105","0500264",0.000126
"060971542021010","0500267",0.000001
"060971543041007","0500267",0.023055
"060971543041012","0500267",1
"060971543041010","0500267",1
"060971543041011","0500267",1
"060971542021018","0500267",0.000001
"060971543041009","0500267",0.999682
"060971543041013","0500267",1
"060971543041016","0500267",1
"060971543041017","0500267",0.996917
"060971543041014","0500267",1
"060971543041015","0500267",1
"060971543041019","0500267",1
"060971543041024","0500267",1
"060971543041020","0500267",1
"060971543041033","0500267",1
"060971543041034","0500267",1
"060971543041035","0500267",1
"060971543041018","0500267",1
"060971543041032","0500267",1
"060971543041008","0500267",0.998794
"060971543041174","0500267",1
"060971543041030","0500267",1
"060971543041021","0500267",1
"060971543041173","0500267",1
"060971543041040","0500267",1
"060971543041031","0500267",1
"060971543041026","0500267",0.914379
"060971543041102","0500267",0.144387
"060971543041054","0500267",1
"060971543041047","0500267",1
"060971543041049","0500267",1
"060971543041071","0500267",1
"060971543041048","0500267",1
"060971543041067","0500267",0.286163
"060971543041070","0500267",0.958694
"060971543041069","0500267",0.878889
"060971543041117","0500267",1
"060971543041119","0500267",0.013224
"060971543041023","0500267",1
"060971543041022","0500267",1
"060971543041177","0500267",1
"060971543041043","0500267",1
"060971543041178","0500267",1
"060971543041172","0500267",1
"060971543041027","0500267",0.947726
"060971543041025","0500267",1
"060971543041044","0500267",1
"060971543041045","0500267",1
"060971543041042","0500267",1
"060971543041039","0500267",0.000001
"060971543041029","0500267",1
"060971543041053","0500267",1
"060971543041046","0500267",1
"060971543041072","0500267",1
"060971543041073","0500267",1
"060971543041050","0500267",1
"060971543041052","0500267",0.000003
"060971543041051","0500267",1
"060971529061006","0500021",1
"060971529061005","0500021",0.680180
"060971529061007","0500021",0.698121
"060971529061004","0500021",0.596468
"060971537122003","0500021",0.000002
"060971537122012","0500021",0.000003
"060971530053005","0500021",0.000001
"060971543071021","0500266",0.192732
"060971543041115","0500266",0.086714
"060971543071031","0500266",0.730483
"060971543071016","0500266",0.000331
"060971543071032","0500266",0.814527
"060971543041153","0500266",0.243796
"060971543071033","0500266",1
"060971543071034","0500266",1
"060971543071018","0500266",0.808384
"060971543071014","0500266",0.002131
"060971543071049","0500266",1
"060971543041116","0500266",0.536167
"060971543071030","0500266",0.922847
"060971543071038","0500266",0.464028
"060971543071035","0500266",0.823017
"060971543071029","0500266",0.999450
"060971543071042","0500266",1
"060971543071037","0500266",0.412157
"060971543071015","0500266",0.000004
"060971543071028","0500266",0.000001
"060971543071041","0500266",0.293981
"060971529063009","0500020",0.388899
"060971529063005","0500020",1
"060971529063001","0500020",0.000001
"060971527024035","0500020",0.000002
"060971529063014","0500020",1
"060971529063007","0500020",1
"060971529063006","0500020",1
"060971529063008","0500020",1
"060971529063010","0500020",1
"060971529062017","0500020",0.000001
"060971529063012","0500020",1
"060971529063013","0500020",1
"060971529062013","0500020",0.000002
"060971529052004","0500020",0.000001
"060971529063020","0500020",1
"060971529052005","0500020",1
"060971529052006","0500020",0.000002
"060971529063011","0500020",1
"060971529061004","0500020",0.403532
"060971529061000","0500020",0.976867
"060971529061003","0500020",1
"060971529061008","0500020",0.000001
"060971529061001","0500020",1
"060971529061002","0500020",1
"060971530053004","0500020",0.000007
"060971529061000","0500023",0.023133
"060971527024026","0500022",0.000002
"060971529063000","0500022",1
"060971527024034","0500022",0.000001
"060971529063009","0500022",0.611101
"060971529063005","0500022",0.000001
"060971529063001","0500022",1
"060971529063017","0500022",1
"060971529063004","0500022",1
"060971529063003","0500022",1
"060971529063002","0500022",1
"060971528011006","0500022",0.000043
"060971529063018","0500022",1
"060971529063016","0500022",1
"060971529062006","0500022",0.000036
"060971529063019","0500022",0.000001
"060971529063015","0500022",1
"060971529063008","0500022",0.000001
"060971529063010","0500022",0.000001
"060971529041008","0500025",1
"060971529041007","0500025",0.000007
"060971529041001","0500025",0.023524
"060971529041013","0500025",0.976886
"060971529041012","0500025",0.141413
"060971529043003","0500025",1
"060971529041019","0500025",0.012735
"060971529041018","0500025",1
"060971529041014","0500025",1
"060971529041017","0500025",0.010360
"060971529041003","0500025",1
"060971529043000","0500025",0.031182
"060971529043002","0500025",0.003010
"060971529032007","0500024",0.000083
"060971529032006","0500024",0.005351
"060971529032009","0500024",0.000001
"060971529032010","0500024",0.998718
"060971529032009","0500024",0.000001
"060971529032010","0500024",0.001121
"060971537103003","0500214",1
"060971537103005","0500214",1
"060971537103002","0500214",0.020255
"060971537081000","0500213",0.461969
"060971537092019","0500213",0.252605
"060971537092020","0500213",0.006439
"060971537081003","0500213",1
"060971537081001","0500213",1
"060971537081013","0500213",0.123357
"060971537081005","0500213",0.137271
"060971537081002","0500213",0.009191
"060971537081012","0500213",0.062809
"060971537081002","0500216",0.180922
"060971537103019","0500216",0.027291
"060971537103016","0500216",0.288783
"060971537103017","0500216",0.999833
"060971537082001","0500216",0.493506
"060971537073015","0500216",0.004810
"060971537073016","0500216",0.602956
"060971537082000","0500216",0.000006
"060971537103007","0500215",1
"060971537103001","0500215",0.000002
"060971537103010","0500215",1
"060971537103002","0500215",0.029213
"060971537081012","0500218",0.077667
"060971537073001","0500218",0.460799
"060971537073000","0500218",0.312211
"060971537073009","0500218",0.024129
"060971537073010","0500218",0.021673
"060971537073006","0500218",0.209054
"060971537073014","0500218",0.045015
"060971537103002","0500217",0.000008
"060971537103001","0500217",0.004888
"060971537103002","0500217",0.357428
"060971537111014","0500217",0.000002
"060971537103016","0500217",0.004284
"060971537091010","0500219",0.032673
"060971537091011","0500219",0.002058
"060971537091010","0500219",0.000078
"060971537051020","0500210",0.157140
"060971537054003","0500210",0.216481
"060971538101028","0500210",0.024626
"060971537054012","0500210",0.000001
"060971537054009","0500210",0.000010
"060971537054014","0500210",0.000002
"060971537054005","0500210",0.516396
"060971537054008","0500210",0.000006
"060971537103002","0500212",0.064482
"060971537103006","0500212",1
"060971537103008","0500212",1
"060971537103004","0500212",1
"060971537103009","0500212",1
"060971537103011","0500212",1
"060971537103013","0500212",1
"060971537092018","0500212",0.315126
"060971537103014","0500212",0.000001
"060971537081000","0500212",0.536280
"060971537092019","0500212",0.363858
"060971537051020","0500211",0.007072
"060971537054003","0500211",0.029374
"060971537053002","0500203",0.010288
"060971537113001","0500203",0.000001
"060971537111000","0500202",0.020652
"060971537082000","0500205",0.100576
"060971537082004","0500205",1
"060971537082008","0500205",0.193689
"060971537082008","0500204",0.242821
"060971537082009","0500204",0.000008
"060971537111000","0500207",0.538623
"060971537053002","0500207",0.091417
"060971537053005","0500207",1
"060971537053012","0500207",0.575371
"060971537082000","0500207",0.002723
"060971537113005","0500207",0.000422
"060971537113004","0500207",0.192752
"060971537082008","0500207",0.000251
"060971537054003","0500206",0.001408
"060971537054012","0500206",1
"060971537054009","0500206",0.657416
"060971537054014","0500206",1
"060971537054007","0500206",1
"060971537054013","0500206",1
"060971537054006","0500206",1
"060971537054005","0500206",0.483604
"060971537054008","0500206",1
"060971537111000","0500206",0.014594
"060971537053002","0500206",0.609519
"060971537053008","0500206",1
"060971537052005","0500206",1
"060971537053012","0500206",0.424630
"060971537052004","0500206",0.000001
"060971537113001","0500206",0.000001
"060971537053009","0500209",1
"060971537051020","0500209",0.324571
"060971537053001","0500209",1
"060971537053004","0500209",1
"060971537051016","0500209",0.000002
"060971537053000","0500209",0.547975
"060971537054003","0500209",0.638622
"060971537053006","0500209",1
"060971537053003","0500209",1
"060971537053007","0500209",1
"060971537053015","0500209",1
"060971537053014","0500209",1
"060971537054004","0500209",1
"060971537053011","0500209",1
"060971537053013","0500209",1
"060971537054011","0500209",1
"060971537054010","0500209",1
"060971537054009","0500209",0.342574
"060971537053010","0500209",1
"060971537111000","0500209",0.000010
"060971537053002","0500209",0.287047
"060971537082008","0500208",0.471866
"060971537111007","0500201",0.000001
"060971537111001","0500201",0.000908
"060971537111011","0500201",0.001051
"060971537111000","0500201",0.005445
"060971537051007","0500200",0.014723
"060971537071010","0500236",0.530693
"060971537071013","0500236",0.138007
"060971537072007","0500236",0.000002
"060971537071012","0500236",0.527521
"060971537072010","0500236",0.000004
"060971537103019","0500235",0.000001
"060971537082000","0500235",0.298671
"060971537111009","0500238",0.191023
"060971537111007","0500238",0.084759
"060971537051027","0500238",0.000007
"060971537091010","0500237",0.026066
"060971537091015","0500237",1
"060971537091011","0500237",0.997935
"060971537092019","0500237",0.000005
"060971537092020","0500237",0.327876
"060971537071012","0500237",0.026332
"060971537091018","0500237",1
"060971537091012","0500237",1
"060971537072000","0500237",0.261318
"060971537091016","0500237",1
"060971537091017","0500237",1
"060971537081017","0500237",1
"060971537072001","0500237",0.488173
"060971537081013","0500237",0.876643
